date_time;site_name;posa_continent;user_location_country;user_location_region;user_location_city;orig_destination_distance;user_id;is_mobile;is_package;channel;srch_ci;srch_co;srch_adults_cnt;srch_children_cnt;srch_rm_cnt;srch_destination_id;srch_destination_type_id;is_booking;cnt;hotel_continent;hotel_country;hotel_market;hotel_cluster;before_ch;stay;month_ch;weekday_ch;month;weekday;quarter;day
2013-03-08 03:14:26;2;3;66;198;19294;22.0163;401022;1;0;9;2013-03-08 00:00:00;2013-03-09 00:00:00;2;0;1;24312;1;1;1;2;50;569;48;-1.0;1.0;3.0;4.0;3;4;1;8
2013-03-08 05:00:18;11;3;205;354;41495;783.1034;579391;0;0;9;2013-03-11 00:00:00;2013-03-12 00:00:00;1;0;1;26277;6;1;1;2;198;376;18;2.0;1.0;3.0;0.0;3;4;1;8
2013-03-08 08:43:41;2;3;66;322;44140;717.4128;813732;0;0;9;2013-03-10 00:00:00;2013-03-11 00:00:00;1;0;1;11358;1;1;1;2;50;570;16;1.0;1.0;3.0;6.0;3;4;1;8
2013-03-08 09:47:53;30;4;195;597;51774;;989249;0;0;5;2013-09-21 00:00:00;2013-09-28 00:00:00;4;2;1;1385;1;1;1;0;185;185;20;196.0;7.0;9.0;5.0;3;4;1;8
2013-03-08 09:54:54;2;3;66;220;2086;4975.141;133805;0;0;1;2013-07-09 00:00:00;2013-07-10 00:00:00;2;0;1;23866;6;1;1;6;105;891;78;122.0;1.0;7.0;1.0;3;4;1;8
2013-03-08 10:04:28;30;4;195;597;51774;;989249;0;0;5;2013-09-28 00:00:00;2013-09-29 00:00:00;4;2;1;1385;1;1;1;0;185;185;20;203.0;1.0;9.0;5.0;3;4;1;8
2013-03-08 10:27:28;2;3;66;363;33393;212.6971;17942;0;0;1;2013-03-18 00:00:00;2013-03-19 00:00:00;2;0;1;25779;6;1;1;2;50;901;40;9.0;1.0;3.0;0.0;3;4;1;8
2013-03-08 10:31:27;11;3;205;354;8806;489.4935;770734;0;0;9;2013-09-06 00:00:00;2013-09-08 00:00:00;2;0;1;6739;3;1;1;2;50;637;91;181.0;2.0;9.0;4.0;3;4;1;8
2013-03-08 10:33:57;2;3;66;363;33393;574.0864;17942;0;0;1;2013-03-25 00:00:00;2013-03-26 00:00:00;2;0;1;52044;4;1;1;2;50;829;7;16.0;1.0;3.0;0.0;3;4;1;8
2013-03-08 11:44:35;2;3;66;462;17112;112.0636;893744;0;0;3;2013-03-10 00:00:00;2013-03-11 00:00:00;2;0;2;12748;5;1;1;2;50;660;28;1.0;1.0;3.0;6.0;3;4;1;8
2013-03-08 13:11:00;2;3;66;442;16213;31.4039;192603;0;0;9;2013-03-08 00:00:00;2013-03-09 00:00:00;1;0;1;12193;6;1;1;2;50;406;95;-1.0;1.0;3.0;4.0;3;4;1;8
2013-03-08 13:28:28;2;3;66;403;41367;1.3894;839884;0;0;0;2013-03-10 00:00:00;2013-03-13 00:00:00;2;0;1;26025;1;1;1;2;50;1513;93;1.0;3.0;3.0;6.0;3;4;1;8
2013-03-08 13:32:59;17;1;133;20;23873;;480028;0;0;0;2013-03-12 00:00:00;2013-03-14 00:00:00;2;1;1;17648;3;1;1;6;204;1614;44;3.0;2.0;3.0;1.0;3;4;1;8
2013-03-08 13:49:18;2;3;66;351;35657;274.3461;884530;0;1;0;2013-04-25 00:00:00;2013-04-28 00:00:00;2;0;2;42630;3;1;1;2;50;637;97;47.0;3.0;4.0;3.0;3;4;1;8
2013-03-08 14:01:11;37;1;69;998;21707;;444939;0;0;4;2013-03-26 00:00:00;2013-03-27 00:00:00;1;0;1;8739;1;1;1;6;144;4;68;17.0;1.0;3.0;1.0;3;4;1;8
2013-03-08 16:05:40;14;1;214;120;44496;;984247;0;0;9;2013-07-19 00:00:00;2013-07-21 00:00:00;2;1;1;49090;6;1;1;2;50;685;32;132.0;2.0;7.0;4.0;3;4;1;8
2013-03-08 16:44:26;2;3;66;258;14930;17.9129;360514;0;0;9;2013-03-09 00:00:00;2013-03-10 00:00:00;2;0;1;8230;1;1;1;2;50;637;98;0.0;1.0;3.0;5.0;3;4;1;8
2013-03-08 16:50:49;14;1;214;120;44496;;984247;0;0;9;2013-07-29 00:00:00;2013-08-02 00:00:00;2;1;1;8268;1;1;1;2;50;682;83;142.0;4.0;7.0;0.0;3;4;1;8
2013-03-08 17:10:24;37;1;69;879;25671;;784461;0;0;9;2013-03-25 00:00:00;2013-03-28 00:00:00;1;0;1;8625;6;1;1;6;70;19;21;16.0;3.0;3.0;0.0;3;4;1;8
2013-03-08 17:19:32;2;3;66;260;40631;752.4109;780187;0;0;9;2013-03-09 00:00:00;2013-03-10 00:00:00;1;0;1;27182;1;1;1;2;50;476;94;0.0;1.0;3.0;5.0;3;4;1;8
2013-03-08 17:47:13;2;3;66;322;30095;28.1536;348817;0;0;9;2013-09-20 00:00:00;2013-09-21 00:00:00;2;2;1;12431;5;1;1;2;50;708;47;195.0;1.0;9.0;4.0;3;4;1;8
2013-03-08 18:07:22;11;3;205;155;48511;332.2493;632603;0;1;9;2013-08-02 00:00:00;2013-08-06 00:00:00;1;0;1;26414;6;1;1;2;198;399;16;146.0;4.0;8.0;4.0;3;4;1;8
2013-03-08 18:52:41;2;3;66;311;48189;2658.9099;91832;0;1;7;2013-05-13 00:00:00;2013-05-16 00:00:00;1;0;1;8279;1;1;1;2;50;1230;37;65.0;3.0;5.0;0.0;3;4;1;8
2013-03-09 01:03:45;17;1;66;246;20992;2554.3759;819783;0;0;9;2013-05-08 00:00:00;2013-05-09 00:00:00;3;0;1;28749;4;1;1;2;50;365;91;59.0;1.0;5.0;2.0;3;5;1;9
2013-03-09 01:19:10;13;1;46;414;28349;598.0748;926278;0;1;9;2013-03-28 00:00:00;2013-04-01 00:00:00;2;0;1;8285;1;1;1;6;21;32;40;18.0;4.0;3.0;3.0;3;5;1;9
2013-03-09 07:27:00;2;3;66;322;44140;262.341;679723;0;0;1;2013-03-25 00:00:00;2013-03-27 00:00:00;2;0;1;12190;6;1;1;2;50;637;95;15.0;2.0;3.0;0.0;3;5;1;9
2013-03-09 08:22:41;2;3;66;153;26043;5275.2231;204186;0;0;9;2013-05-25 00:00:00;2013-05-28 00:00:00;2;0;1;12209;6;1;1;6;70;19;2;76.0;3.0;5.0;5.0;3;5;1;9
2013-03-09 09:13:17;2;3;66;174;54185;2846.8747;148236;0;0;9;2013-03-23 00:00:00;2013-03-24 00:00:00;2;0;1;22943;1;1;1;4;131;167;36;13.0;1.0;3.0;5.0;3;5;1;9
2013-03-09 10:15:20;2;3;66;314;33045;;459806;0;0;2;2013-03-28 00:00:00;2013-04-01 00:00:00;2;0;1;17869;4;1;1;2;50;366;59;18.0;4.0;3.0;3.0;3;5;1;9
2013-03-09 10:19:45;2;3;66;314;33045;;459806;0;0;2;2013-03-27 00:00:00;2013-04-01 00:00:00;2;0;1;17869;4;1;1;2;50;366;59;17.0;5.0;3.0;2.0;3;5;1;9
2013-03-09 10:44:01;2;3;66;363;12346;123.6226;613315;0;0;1;2013-05-20 00:00:00;2013-05-22 00:00:00;2;0;1;8291;1;1;1;2;50;191;40;71.0;2.0;5.0;0.0;3;5;1;9
2013-03-09 10:47:31;2;3;154;196;38140;;166530;0;0;9;2013-05-07 00:00:00;2013-05-17 00:00:00;3;0;2;8745;1;1;1;6;204;27;64;58.0;10.0;5.0;1.0;3;5;1;9
2013-03-09 11:02:24;2;3;154;196;38140;;166530;0;0;9;2013-04-29 00:00:00;2013-05-04 00:00:00;3;0;2;18489;6;1;1;6;105;29;99;50.0;5.0;4.0;0.0;3;5;1;9
2013-03-09 11:13:01;2;3;154;196;38140;;166530;0;0;9;2013-05-04 00:00:00;2013-05-07 00:00:00;3;0;2;8785;1;1;1;6;105;35;97;55.0;3.0;5.0;5.0;3;5;1;9
2013-03-09 13:02:21;2;3;66;442;23459;549.4874;195876;0;0;9;2013-03-10 00:00:00;2013-03-12 00:00:00;2;0;2;22123;1;1;1;4;8;138;30;0.0;2.0;3.0;6.0;3;5;1;9
2013-03-09 13:29:19;2;3;66;459;431;60.1148;380374;0;0;9;2013-03-15 00:00:00;2013-03-16 00:00:00;1;0;1;12385;5;1;1;2;50;724;32;5.0;1.0;3.0;4.0;3;5;1;9
2013-03-09 15:43:07;37;1;69;761;41949;;168593;0;0;3;2013-04-19 00:00:00;2013-04-20 00:00:00;2;0;1;22074;6;1;1;6;46;1463;25;40.0;1.0;4.0;4.0;3;5;1;9
2013-03-09 16:24:16;2;3;66;174;26232;13.8856;88521;0;0;9;2013-03-26 00:00:00;2013-03-27 00:00:00;2;0;1;8279;1;1;1;2;50;1230;4;16.0;1.0;3.0;1.0;3;5;1;9
2013-03-09 17:08:04;37;1;69;912;11121;;332622;0;0;9;2013-03-16 00:00:00;2013-03-19 00:00:00;2;0;1;20934;1;1;1;6;204;1545;64;6.0;3.0;3.0;5.0;3;5;1;9
2013-03-09 17:21:47;2;3;66;174;15487;1950.2751;199628;0;1;1;2013-03-11 00:00:00;2013-03-12 00:00:00;1;0;1;8216;1;1;1;2;50;350;21;1.0;1.0;3.0;0.0;3;5;1;9
2013-03-09 17:26:56;2;3;66;174;48540;742.7715;88521;0;0;9;2013-03-18 00:00:00;2013-03-21 00:00:00;2;0;1;23164;6;1;1;2;50;664;6;8.0;3.0;3.0;0.0;3;5;1;9
2013-03-09 18:35:14;11;3;205;385;38184;324.0759;504359;1;0;0;2013-03-29 00:00:00;2013-04-01 00:00:00;2;0;1;14875;1;1;1;2;198;750;19;19.0;3.0;3.0;4.0;3;5;1;9
2013-03-09 19:13:51;2;3;66;442;23459;549.4874;195876;0;0;9;2013-03-10 00:00:00;2013-03-12 00:00:00;1;0;1;22877;5;1;1;4;8;138;30;0.0;2.0;3.0;6.0;3;5;1;9
2013-03-09 20:27:41;24;2;3;50;20442;;245374;0;0;1;2013-04-29 00:00:00;2013-04-30 00:00:00;1;0;1;8819;1;1;1;3;168;1242;4;50.0;1.0;4.0;0.0;3;5;1;9
2013-03-09 21:31:06;13;1;46;171;43387;4120.8098;682757;0;0;9;2013-09-01 00:00:00;2013-09-03 00:00:00;2;2;1;8291;1;1;1;2;50;191;95;175.0;2.0;9.0;6.0;3;5;1;9
2013-03-09 21:34:03;2;3;66;346;31371;0.7917;349732;0;0;9;2013-03-10 00:00:00;2013-03-11 00:00:00;2;0;1;8250;1;1;1;2;50;628;79;0.0;1.0;3.0;6.0;3;5;1;9
2013-03-09 21:56:47;13;1;46;171;43387;3914.9612;682757;0;0;9;2013-08-29 00:00:00;2013-08-30 00:00:00;2;2;1;25947;6;1;1;2;198;957;6;172.0;1.0;8.0;3.0;3;5;1;9
2013-03-09 22:00:31;2;3;66;348;53377;40.631;147258;1;0;9;2013-03-10 00:00:00;2013-03-13 00:00:00;2;0;1;24892;6;1;1;2;50;529;77;0.0;3.0;3.0;6.0;3;5;1;9
2013-03-10 01:07:26;24;2;3;50;20442;;245374;0;0;1;2013-04-29 00:00:00;2013-04-30 00:00:00;1;0;1;8819;1;1;1;3;168;1242;9;49.0;1.0;4.0;0.0;3;6;1;10
2013-03-10 08:00:48;37;1;69;558;33389;;331829;0;0;5;2013-03-22 00:00:00;2013-03-26 00:00:00;2;1;1;8803;1;1;1;3;151;1236;3;11.0;4.0;3.0;4.0;3;6;1;10
2013-03-10 08:48:47;2;3;44;22;36305;;558680;0;0;9;2013-09-21 00:00:00;2013-10-01 00:00:00;2;1;1;8253;1;1;1;6;70;19;90;194.0;10.0;9.0;5.0;3;6;1;10
2013-03-10 09:12:07;2;3;66;220;12647;5031.5253;444392;0;0;3;2013-06-17 00:00:00;2013-06-21 00:00:00;2;1;1;18046;1;1;1;6;105;1808;2;98.0;4.0;6.0;0.0;3;6;1;10
2013-03-10 11:53:24;2;3;66;448;25570;217.8952;663446;0;0;1;2013-03-10 00:00:00;2013-03-11 00:00:00;1;0;1;25169;6;1;1;2;50;674;32;-1.0;1.0;3.0;6.0;3;6;1;10
2013-03-10 12:41:27;17;1;133;20;16955;;466264;0;1;1;2013-05-02 00:00:00;2013-05-06 00:00:00;2;2;2;18077;1;1;1;6;15;150;82;52.0;4.0;5.0;3.0;3;6;1;10
2013-03-10 13:30:47;2;3;66;356;27631;727.5738;418035;0;1;9;2013-03-18 00:00:00;2013-03-20 00:00:00;1;0;1;8250;1;1;1;2;50;628;79;7.0;2.0;3.0;0.0;3;6;1;10
2013-03-10 16:56:42;2;3;215;715;657;8538.2323;423621;0;0;9;2013-04-15 00:00:00;2013-04-24 00:00:00;2;1;1;15799;5;1;1;3;99;1033;44;35.0;9.0;4.0;0.0;3;6;1;10
2013-03-10 17:52:10;2;3;66;356;27631;727.5738;418035;0;1;9;2013-03-18 00:00:00;2013-03-20 00:00:00;1;0;1;8250;1;1;1;2;50;628;79;7.0;2.0;3.0;0.0;3;6;1;10
2013-03-10 19:14:40;37;1;69;693;19647;;776138;0;0;4;2013-07-24 00:00:00;2013-08-04 00:00:00;2;1;1;21777;6;1;1;6;208;1480;86;135.0;11.0;7.0;2.0;3;6;1;10
2013-03-10 20:59:25;2;3;66;143;12883;891.7652;651523;0;1;9;2014-01-17 00:00:00;2014-01-20 00:00:00;2;0;1;8791;1;1;1;4;8;110;66;312.0;3.0;1.0;4.0;3;6;1;10
2013-03-10 22:31:14;2;3;66;174;18354;386.3154;311088;0;0;1;2013-04-27 00:00:00;2013-04-29 00:00:00;1;1;2;8250;1;1;1;2;50;628;24;47.0;2.0;4.0;5.0;3;6;1;10
2013-03-11 05:25:11;2;3;66;318;49966;620.5817;443289;0;0;9;2013-03-30 00:00:00;2013-03-31 00:00:00;1;0;1;12181;6;1;1;2;50;350;18;18.0;1.0;3.0;5.0;3;0;1;11
2013-03-11 09:57:40;2;3;66;335;37769;337.3156;837401;0;0;0;2013-03-15 00:00:00;2013-03-17 00:00:00;2;0;1;11980;1;1;1;2;50;572;9;3.0;2.0;3.0;4.0;3;0;1;11
2013-03-11 11:16:58;2;3;66;442;76;1069.0714;883447;0;0;9;2013-07-04 00:00:00;2013-07-06 00:00:00;2;0;1;12206;6;1;1;2;50;628;24;114.0;2.0;7.0;3.0;3;0;1;11
2013-03-11 11:43:36;2;3;115;705;31980;;217093;0;0;9;2013-04-09 00:00:00;2013-04-12 00:00:00;2;0;1;43199;1;1;1;3;106;106;30;28.0;3.0;4.0;1.0;3;0;1;11
2013-03-11 12:17:52;2;3;66;448;27736;;1056283;0;0;9;2013-03-25 00:00:00;2013-03-28 00:00:00;1;0;1;12836;5;1;1;2;50;1241;18;13.0;3.0;3.0;0.0;3;0;1;11
2013-03-11 13:31:16;37;1;69;695;45017;;334405;1;0;9;2013-05-13 00:00:00;2013-05-17 00:00:00;2;0;1;8250;1;1;1;2;50;628;24;62.0;4.0;5.0;0.0;3;0;1;11
2013-03-11 13:34:23;37;1;69;828;38756;;381351;0;1;9;2013-09-09 00:00:00;2013-09-17 00:00:00;1;0;2;8278;1;1;1;2;50;368;37;181.0;8.0;9.0;0.0;3;0;1;11
2013-03-11 13:42:37;2;3;66;174;16634;5182.3362;437828;0;1;1;2013-03-22 00:00:00;2013-04-10 00:00:00;2;0;1;8747;1;1;1;3;106;107;94;10.0;19.0;3.0;4.0;3;0;1;11
2013-03-11 14:00:17;2;3;66;220;2086;8987.8465;679647;0;0;9;2013-04-03 00:00:00;2013-04-08 00:00:00;2;0;1;12544;5;1;1;3;171;61;76;22.0;5.0;4.0;2.0;3;0;1;11
2013-03-11 14:01:22;37;1;69;828;38756;;381351;0;0;9;2013-09-12 00:00:00;2013-09-13 00:00:00;2;0;2;12175;6;1;1;2;50;366;37;184.0;1.0;9.0;3.0;3;0;1;11
2013-03-11 14:48:57;2;3;66;258;4687;102.5879;1002173;0;0;2;2013-03-26 00:00:00;2013-03-27 00:00:00;1;0;1;54920;1;1;1;2;50;1056;85;14.0;1.0;3.0;1.0;3;0;1;11
2013-03-11 15:47:28;2;3;66;403;41367;34.0269;839884;0;0;1;2013-03-12 00:00:00;2013-03-13 00:00:00;2;1;1;17563;1;1;1;2;50;1235;90;0.0;1.0;3.0;1.0;3;0;1;11
2013-03-11 16:43:03;11;3;205;354;25315;1953.2352;893675;0;0;9;2013-03-17 00:00:00;2013-03-20 00:00:00;1;0;1;12206;6;1;1;2;50;628;1;5.0;3.0;3.0;6.0;3;0;1;11
2013-03-11 17:26:22;13;1;46;245;37877;562.9404;215222;0;1;9;2013-04-03 00:00:00;2013-04-04 00:00:00;1;0;1;18663;1;1;1;6;105;1849;22;22.0;1.0;4.0;2.0;3;0;1;11
2013-03-11 17:29:25;2;3;66;174;11491;2427.7149;427244;0;0;9;2013-03-25 00:00:00;2013-03-26 00:00:00;1;0;1;8291;1;1;1;2;50;191;68;13.0;1.0;3.0;0.0;3;0;1;11
2013-03-11 17:55:17;2;3;66;184;25810;899.8783;118142;0;0;9;2013-03-15 00:00:00;2013-03-16 00:00:00;2;0;1;4206;3;1;1;2;50;637;18;3.0;1.0;3.0;4.0;3;0;1;11
2013-03-11 18:00:23;2;3;66;174;576;64.2099;273160;0;0;0;2013-03-11 00:00:00;2013-03-12 00:00:00;2;0;1;3650;3;1;1;2;50;1042;40;-1.0;1.0;3.0;0.0;3;0;1;11
2013-03-11 18:03:32;2;3;66;174;576;64.2099;273160;0;0;0;2013-03-11 00:00:00;2013-03-12 00:00:00;2;0;1;24683;6;1;1;2;50;1042;40;-1.0;1.0;3.0;0.0;3;0;1;11
2013-03-11 18:24:38;2;3;154;196;38140;;166530;0;0;1;2013-04-29 00:00:00;2013-05-04 00:00:00;3;1;1;8746;1;1;1;6;105;29;73;48.0;5.0;4.0;0.0;3;0;1;11
2013-03-11 18:26:41;2;3;66;403;2665;107.1747;614707;0;0;9;2013-03-12 00:00:00;2013-03-13 00:00:00;1;0;1;26127;6;1;1;2;50;1250;51;0.0;1.0;3.0;1.0;3;0;1;11
2013-03-11 18:35:11;2;3;66;311;55737;2700.1038;371798;0;0;9;2013-03-20 00:00:00;2013-03-22 00:00:00;2;1;1;8279;1;1;1;2;50;1230;10;8.0;2.0;3.0;2.0;3;0;1;11
2013-03-11 19:22:32;2;3;66;174;27355;213.0578;910035;1;0;9;2013-03-11 00:00:00;2013-03-12 00:00:00;2;3;1;12175;6;1;1;2;50;366;59;-1.0;1.0;3.0;0.0;3;0;1;11
2013-03-11 19:27:48;2;3;66;226;18982;216.3512;282642;0;0;9;2013-04-04 00:00:00;2013-04-08 00:00:00;2;0;1;17563;1;1;1;2;50;1235;13;23.0;4.0;4.0;3.0;3;0;1;11
2013-03-11 19:32:08;2;3;66;174;47207;365.1537;92506;0;0;9;2013-03-14 00:00:00;2013-03-16 00:00:00;2;0;1;12206;6;1;1;2;50;628;45;2.0;2.0;3.0;3.0;3;0;1;11
2013-03-11 19:42:45;2;3;66;314;45853;58.0035;135716;0;0;0;2013-03-14 00:00:00;2013-03-15 00:00:00;2;0;1;24322;6;1;1;2;50;613;5;2.0;1.0;3.0;3.0;3;0;1;11
2013-03-11 20:04:11;11;3;205;155;13261;;953828;0;0;2;2013-04-25 00:00:00;2013-04-29 00:00:00;2;0;1;8250;1;1;1;2;50;628;88;44.0;4.0;4.0;3.0;3;0;1;11
2013-03-11 20:24:11;2;3;66;142;17440;2.016;550303;0;0;3;2013-03-15 00:00:00;2013-03-18 00:00:00;2;0;1;8214;1;1;1;2;50;649;6;3.0;3.0;3.0;4.0;3;0;1;11
2013-03-12 00:14:38;2;3;66;174;24103;2120.5381;882319;1;0;9;2013-04-21 00:00:00;2013-04-22 00:00:00;2;0;1;5405;6;1;1;4;8;126;62;39.0;1.0;4.0;6.0;3;1;1;12
2013-03-12 06:06:16;2;3;66;348;48862;74.2626;511326;0;0;9;2013-03-29 00:00:00;2013-03-31 00:00:00;2;0;1;7827;3;1;1;2;50;718;17;16.0;2.0;3.0;4.0;3;1;1;12
2013-03-12 06:12:36;2;3;93;71;15362;;89202;0;0;9;2013-04-17 00:00:00;2013-04-19 00:00:00;1;0;1;21590;6;1;1;6;144;24;70;35.0;2.0;4.0;2.0;3;1;1;12
2013-03-12 08:36:54;2;3;66;143;43351;;34802;0;1;0;2013-03-17 00:00:00;2013-03-20 00:00:00;1;0;1;11621;1;1;1;2;50;703;33;4.0;3.0;3.0;6.0;3;1;1;12
2013-03-12 08:51:42;2;3;66;442;28620;87.1266;43156;0;0;9;2013-03-23 00:00:00;2013-03-24 00:00:00;2;0;1;26954;1;1;1;2;50;408;31;10.0;1.0;3.0;5.0;3;1;1;12
2013-03-12 10:08:10;2;3;66;220;43026;677.0787;631999;0;0;4;2013-04-05 00:00:00;2013-04-07 00:00:00;4;1;4;29452;4;1;1;2;50;640;91;23.0;2.0;4.0;4.0;3;1;1;12
2013-03-12 11:33:47;2;3;66;348;48862;1556.1243;346996;0;1;1;2013-03-27 00:00:00;2013-04-01 00:00:00;2;0;1;12188;6;1;1;4;8;110;87;14.0;5.0;3.0;2.0;3;1;1;12
2013-03-12 12:41:01;34;3;205;155;22091;2422.9111;1047415;0;1;9;2013-04-11 00:00:00;2013-04-14 00:00:00;2;0;1;8267;1;1;1;2;50;675;70;29.0;3.0;4.0;3.0;3;1;1;12
2013-03-12 13:12:00;37;1;69;768;1698;;865131;0;0;9;2013-03-12 00:00:00;2013-03-14 00:00:00;1;0;1;17459;5;1;1;6;144;24;59;-1.0;2.0;3.0;1.0;3;1;1;12
2013-03-12 13:42:05;2;3;66;335;38512;112.1816;404288;0;0;2;2013-03-13 00:00:00;2013-03-14 00:00:00;1;0;1;12372;5;1;1;2;50;690;19;0.0;1.0;3.0;2.0;3;1;1;12
2013-03-12 14:04:54;28;1;68;236;22721;;993770;0;1;9;2013-05-28 00:00:00;2013-05-31 00:00:00;1;1;1;8253;1;1;1;6;70;19;97;76.0;3.0;5.0;1.0;3;1;1;12
2013-03-12 15:12:32;37;1;69;761;41949;;950137;0;0;9;2013-06-10 00:00:00;2013-06-13 00:00:00;2;0;2;18883;4;1;1;6;70;135;6;89.0;3.0;6.0;0.0;3;1;1;12
2013-03-12 15:29:17;2;3;66;174;49660;5501.0657;1027550;0;0;9;2013-04-21 00:00:00;2013-04-27 00:00:00;1;0;1;8745;1;1;1;6;204;27;68;39.0;6.0;4.0;6.0;3;1;1;12
2013-03-12 15:40:54;2;3;66;352;27615;522.4777;381314;0;0;9;2013-03-17 00:00:00;2013-03-20 00:00:00;2;0;1;57;1;1;1;2;50;1271;39;4.0;3.0;3.0;6.0;3;1;1;12
2013-03-12 15:50:02;2;3;66;352;27615;263.1651;381314;0;0;9;2013-03-16 00:00:00;2013-03-17 00:00:00;2;0;1;8;1;1;1;2;50;416;32;3.0;1.0;3.0;5.0;3;1;1;12
2013-03-12 15:54:54;2;3;66;174;44641;353.9543;176724;0;0;2;2013-03-26 00:00:00;2013-03-27 00:00:00;1;0;1;23686;6;1;1;2;50;659;94;13.0;1.0;3.0;1.0;3;1;1;12
2013-03-12 16:24:21;2;3;66;462;14703;338.7169;865305;0;0;2;2013-04-25 00:00:00;2013-04-28 00:00:00;2;0;1;12010;1;1;1;2;50;723;91;43.0;3.0;4.0;3.0;3;1;1;12
2013-03-12 17:46:14;2;3;66;184;38797;4562.5925;883907;0;1;9;2013-05-22 00:00:00;2013-05-31 00:00:00;2;0;1;8238;1;1;1;6;31;155;90;70.0;9.0;5.0;2.0;3;1;1;12
2013-03-12 18:17:28;11;3;205;155;34480;;867543;0;0;9;2013-03-28 00:00:00;2013-03-29 00:00:00;1;0;1;8265;1;1;1;2;50;647;51;15.0;1.0;3.0;3.0;3;1;1;12
2013-03-12 18:56:21;2;3;66;348;48862;776.0478;10106;1;0;9;2013-05-24 00:00:00;2013-05-28 00:00:00;4;0;2;11335;1;1;1;4;136;196;84;72.0;4.0;5.0;4.0;3;1;1;12
2013-03-12 20:08:05;11;3;195;823;6783;;435051;0;0;1;2013-03-22 00:00:00;2013-03-24 00:00:00;2;0;1;22341;6;1;1;0;34;55;59;9.0;2.0;3.0;4.0;3;1;1;12
2013-03-12 20:13:31;2;3;66;348;3343;0.4342;147258;0;0;9;2013-03-13 00:00:00;2013-03-16 00:00:00;2;0;1;24892;6;1;1;2;50;529;77;0.0;3.0;3.0;2.0;3;1;1;12
2013-03-12 21:02:51;11;3;205;354;53713;7800.4657;164103;0;0;9;2013-03-24 00:00:00;2013-03-29 00:00:00;1;0;1;8242;1;1;1;3;171;61;75;11.0;5.0;3.0;6.0;3;1;1;12
2013-03-12 21:15:15;11;3;205;354;53713;7802.1443;164103;0;0;9;2013-03-29 00:00:00;2013-03-31 00:00:00;1;0;1;6574;6;1;1;3;171;61;5;16.0;2.0;3.0;4.0;3;1;1;12
2013-03-12 23:42:04;2;3;119;0;27731;;670487;0;0;9;2013-04-01 00:00:00;2013-04-03 00:00:00;1;1;1;8744;1;1;1;3;106;108;10;19.0;2.0;4.0;0.0;3;1;1;12
2013-03-13 02:11:10;2;3;66;318;33796;;171021;0;0;4;2013-04-01 00:00:00;2013-04-03 00:00:00;1;1;1;49149;4;1;1;3;82;230;46;18.0;2.0;4.0;0.0;3;2;1;13
2013-03-13 08:32:30;2;3;215;872;23836;;203251;0;0;9;2013-05-01 00:00:00;2013-05-03 00:00:00;2;0;1;12231;6;1;1;2;50;675;37;48.0;2.0;5.0;2.0;3;2;1;13
2013-03-13 09:12:34;2;3;66;149;55391;;869068;0;0;9;2013-03-20 00:00:00;2013-03-21 00:00:00;1;1;1;26668;1;1;1;2;50;1174;43;6.0;1.0;3.0;2.0;3;2;1;13
2013-03-13 11:27:43;2;3;66;174;1112;2571.1594;212547;0;0;3;2013-03-14 00:00:00;2013-03-16 00:00:00;1;0;1;8267;1;1;1;2;50;675;56;0.0;2.0;3.0;3.0;3;2;1;13
2013-03-13 11:32:33;8;4;77;824;15015;9683.4224;967343;0;0;9;2013-04-11 00:00:00;2013-04-12 00:00:00;1;0;1;8287;1;1;1;2;198;397;41;28.0;1.0;4.0;3.0;3;2;1;13
2013-03-13 11:46:09;34;3;205;135;27655;3218.3808;712482;0;1;9;2013-04-08 00:00:00;2013-04-16 00:00:00;2;1;1;13094;3;1;1;2;50;212;96;25.0;8.0;4.0;0.0;3;2;1;13
2013-03-13 11:57:55;2;3;66;321;3263;1540.3918;96718;0;1;2;2013-05-08 00:00:00;2013-05-13 00:00:00;3;1;1;8278;1;1;1;2;50;368;37;55.0;5.0;5.0;2.0;3;2;1;13
2013-03-13 12:09:52;2;3;3;50;5703;;123173;0;0;9;2013-05-15 00:00:00;2013-05-17 00:00:00;1;0;1;8747;1;1;1;3;106;107;95;62.0;2.0;5.0;2.0;3;2;1;13
2013-03-13 12:40:52;11;3;205;354;50386;3543.9868;749884;0;0;5;2013-06-29 00:00:00;2013-07-05 00:00:00;2;1;1;12618;5;1;1;6;70;19;99;107.0;6.0;6.0;5.0;3;2;1;13
2013-03-13 12:48:12;2;3;66;174;15487;230.4791;199628;0;0;1;2013-03-14 00:00:00;2013-03-15 00:00:00;1;0;1;8250;1;1;1;2;50;628;88;0.0;1.0;3.0;3.0;3;2;1;13
2013-03-13 13:48:46;2;3;66;174;35284;;122669;0;0;9;2013-03-25 00:00:00;2013-03-26 00:00:00;1;0;1;28644;6;1;1;2;50;689;7;11.0;1.0;3.0;0.0;3;2;1;13
2013-03-13 14:42:34;2;3;215;715;136;7135.932;951527;0;0;9;2013-04-21 00:00:00;2013-04-22 00:00:00;1;0;1;8215;1;1;1;6;208;951;12;38.0;1.0;4.0;6.0;3;2;1;13
2013-03-13 14:48:57;24;2;3;50;5703;;687124;0;0;9;2013-04-03 00:00:00;2013-04-06 00:00:00;1;0;1;6305;1;1;1;3;106;136;15;20.0;3.0;4.0;2.0;3;2;1;13
